Sample	Acetanaerobacterium	Acetivibrio	Acetonema	Achromobacter	Acidicaldus	Acidicapsa	Acidipila	Acidisphaera	Aciditerrimonas	Acidobacterium	Acidocella	Acidothermus	Acidovorax	Acinetobacter	Acrocarpospora	Actinoallomurus	Actinoalloteichus	Actinocatenispora	Actinocorallia	Actinomadura	Actinomycetospora	Actinophytocola	Actinoplanes	Actinopolymorpha	Actinospica	Adhaeribacter	Aeromicrobium	Afipia	Aggregicoccus	Agrococcus	Agromyces	Alicyclobacillus	Alkaliphilus	Alkanibacter	Alkanindiges	Allobacillus	Allocatelliglobosispora	Allokutzneria	Allonocardiopsis	Alsobacter	Altererythrobacter	Amaricoccus	Ameyamaea	Aminobacter	Ammoniibacillus	Ammoniphilus	Amnibacterium	Amorphus	Amphibacillus	Amphiplicatus	Amycolatopsis	Anaerobacillus	Anaerobacter	Anaerobacterium	Anaerococcus	Anaeromyxobacter	Anaerosalibacter	Anaerosinus	Anaerospora	Anaerosporobacter	Anaerovorax	Ancalomicrobium	Ancylobacter	Anderseniella	Aneurinibacillus	Angiococcus	Angustibacter	Anoxybacillus	Aquabacter	Aquabacterium	Aquicella	Aquihabitans	Aquimonas	Aquincola	Aquisphaera	Archangium	Arenimonas	Aridibacter	Armatimonadetes_gp2	Armatimonadetes_gp4	Armatimonadetes_gp5	Armatimonas/Armatimonadetes_gp1	Arthrobacter	Asanoa	Aspromonas	Asticcacaulis	Aureimonas	Azoarcus	Azohydromonas	Azonexus	Azospirillum	Azotobacter	BRC1_genera_incertae_sedis	Bacillariophyta	Bacillus	Bacteriovorax	Bauldia	Bdellovibrio	Beggiatoa	Beijerinckia	Belnapia	Bhargavaea	Blastocatella	Blastochloris	Blastococcus	Blastomonas	Bogoriella	Bosea	Brachybacterium	Bradyrhizobium	Brevibacillus	Brevifollis	Brevundimonas	Brucella	Bryobacter	Bryocella	Burkholderia	Byssovorax	Caenimonas	Caldilinea	Caldimonas	Caldisericum	Calditerricola	Camelimonas	Candidatus Carsonella	Candidatus Endomicrobium	Candidatus Hydrogenedens	Candidatus Koribacter	Candidatus Procabacter	Candidatus Solibacter	Caryophanon	Catellatospora	Catelliglobosispora	Catenulispora	Caulobacter	Cellulomonas	Cellulosibacter	Cellulosilyticum	Cellulosimicrobium	Cellvibrio	Cerasibacillus	Chelativorans	Chelatococcus	Chiayiivirga	Chitinophaga	Chloroflexus	Chlorophyta	Chondromyces	Chryseobacterium	Chryseolinea	Chthonomonas/Armatimonadetes_gp3	Chungangia	Citricoccus	Clostridium III	Clostridium IV	Clostridium XI	Clostridium XII	Clostridium XVIII	Clostridium XlVa	Clostridium XlVb	Clostridium sensu stricto	Cnuella	Cohnella	Compostibacillus	Conexibacter	Corallococcus	Corynebacterium	Couchioplanes	Coxiella	Craurococcus	Croceicoccus	Cryptanaerobacter	Cryptosporangium	Cupriavidus	Curtobacterium	Cystobacter	Cytophaga	Dactylosporangium	Daeguia	Deferrisoma	Defluviicoccus	Dehalobacter	Dehalogenimonas	Deinobacterium	Deinococcus	Delftia	Dendrosporobacter	Desertibacter	Desulfitibacter	Desulfitobacterium	Desulfomonile	Desulfosporomusa	Desulfosporosinus	Desulfotomaculum	Desulfovermiculus	Desulfuribacillus	Devosia	Diaphorobacter	Diplorickettsia	Dokdonella	Dolosigranulum	Domibacillus	Dongia	Duganella	Dyadobacter	Dyella	Dysgonomonas	Edaphobacter	Effusibacillus	Elioraea	Elusimicrobium	Emticicia	Endobacter	Enhydrobacter	Enhygromyxa	Ensifer	Enterococcus	Enterorhabdus	Erythrobacter	Erythromicrobium	Escherichia/Shigella	Ethanoligenens	Euzebya	Falsibacillus	Falsochrobactrum	Ferrithrix	Ferrovibrio	Ferruginibacter	Fervidicella	Fibrella	Fibrisoma	Fibrobacter	Fictibacillus	Filibacter	Filimonas	Filomicrobium	Fimbriimonas	Finegoldia	Flavihumibacter	Flavisolibacter	Flavitalea	Flavobacterium	Flavonifractor	Flexivirga	Flindersiella	Fluviicola	Fodinicola	Fontibacillus	Fonticella	Fontimonas	Frateuria	Friedmanniella	Frigoribacterium	Fulvimarina	Fulvimonas	Gaiella	Geminicoccus	Gemmata	Gemmatimonas	Geobacillus	Geobacter	Geodermatophilus	Geomicrobium	Georgenia	Geothermomicrobium	Gimesia	Glaciimonas	Gluconacetobacter	Glycomyces	Goodfellowiella	Gordonia	Gp1	Gp10	Gp11	Gp12	Gp13	Gp14	Gp15	Gp16	Gp17	Gp18	Gp19	Gp2	Gp20	Gp21	Gp22	Gp25	Gp3	Gp4	Gp5	Gp6	Gp7	Gp9	GpI	GpIV	GpV	GpVIII	GpXIII	Gracilibacter	Granulicella	Gryllotalpicola	Haloferula	Haloplasma	Haloquadratum	Hamadaea	Hartmannibacter	Hathewaya	Hazenella	Heliimonas	Hephaestia	Herbaspirillum	Herbiconiux	Herbidospora	Herpetosiphon	Hoeflea	Holophaga	Humibacter	Humitalea	Hungatella	Hyalangium	Hydrogenispora	Hymenobacter	Hyphomicrobium	Iamia	Ilumatobacter	Imperialibacter	Inhella	Inquilinus	Intestinimonas	Intrasporangium	Isoptericola	Isosphaera	Jahnella	Janibacter	Janthinobacterium	Jatrophihabitans	Jeotgalibacillus	Jiangella	Jishengella	Kaistia	Kallotenue	Kibdelosporangium	Kineococcus	Kineosporia	Kinneretia	Kitasatospora	Knoellia	Kocuria	Kofleria	Krasilnikovia	Kribbella	Kribbia	Kroppenstedtia	Ktedonobacter	Kurthia	Kutzneria	Labedaea	Labilithrix	Labrys	Laceyella	Lachnospiracea_incertae_sedis	Lacibacter	Lacibacterium	Lactonifactor	Lapillicoccus	Larkinella	Latescibacteria_genera_incertae_sedis	Lautropia	Lechevalieria	Legionella	Leifsonia	Lentibacillus	Lentilitoribacter	Lentzea	Leucobacter	Lihuaxuella	Limimonas	Limisphaera	Limnobacter	Litorilinea	Longispora	Luedemannella	Luteibacter	Luteimicrobium	Luteimonas	Luteipulveratus	Luteolibacter	Lutibaculum	Lutispora	Lysinibacillus	Lysinimicrobium	Lysobacter	Magnetospirillum	Mariniluteicoccus	Marininema	Marmoricola	Martelella	Massilia	Meganema	Megasphaera	Mesorhizobium	Methanobacterium	Methanobrevibacter	Methanocella	Methanoculleus	Methanomassiliicoccus	Methanosarcina	Methanosphaera	Methylobacter	Methylobacterium	Methylocapsa	Methyloceanibacter	Methylocella	Methylococcus	Methylocystis	Methyloferula	Methylogaea	Methyloligella	Methyloparacoccus	Methylophilus	Methylorosula	Methylosarcina	Methylosinus	Methylotenera	Methyloversatilis	Methylovirgula	Methylovorus	Microbacterium	Microbispora	Microlunatus	Micromonospora	Microtetraspora	Microvirga	Millisia	Minicystis	Mitsuaria	Mizugakiibacter	Mobilitalea	Modestobacter	Moheibacter	Motilibacter	Mucilaginibacter	Mumia	Mycobacterium	Mycoplana	Myxococcus	Nakamurella	Nannocystis	Neochlamydia	Neorhizobium	Nevskia	Nguyenibacter	Niabella	Niastella	Nibrella	Nitratireductor	Nitriliruptor	Nitrobacter	Nitrolancea	Nitrosococcus	Nitrosomonas	Nitrososphaera	Nitrosospira	Nitrospira	Nitrospirillum	Nocardia	Nocardioides	Nocardiopsis	Nonomuraea	Noviherbaspirillum	Novosphingobium	Nubsella	Oceanirhabdus	Oceanobacillus	Ochrobactrum	Oerskovia	Ohtaekwangia	Oligoflexus	Oligotropha	Olivibacter	Opitutus	Orientia	Ornatilinea	Ornithinibacillus	Ornithinicoccus	Ornithinimicrobium	Oryzihumus	Oscillochloris	Ottowia	Oxalicibacterium	Oxalophagus	Pacearchaeota Incertae Sedis AR13	Paenibacillus	Paenisporosarcina	Paludibaculum	Panacagrimonas	Pandoraea	Pantoea	Papillibacter	Parablastomonas	Parachlamydia	Paracoccus	Paracraurococcus	Parafilimonas	Paraherbaspirillum	Parasegetibacter	Parasphingopyxis	Parasporobacterium	Parcubacteria_genera_incertae_sedis	Patulibacter	Paucimonas	Paucisalibacillus	Pedobacter	Pedomicrobium	Pelagibacterium	Pelomonas	Pelosinus	Pelotomaculum	Peredibacter	Phaselicystis	Phenylobacterium	Phreatobacter	Phycicoccus	Phycisphaera	Phyllobacterium	Phytohabitans	Phytomonospora	Pigmentiphaga	Pilimelia	Pirellula	Piscinibacter	Planctomicrobium	Planctopirus	Planifilum	Planobispora	Planococcaceae_incertae_sedis	Planomonospora	Planosporangium	Planotetraspora	Plantactinospora	Pleomorphomonas	Polyangium	Polycladomyces	Polymorphobacter	Polymorphospora	Pontibacillus	Pontibacter	Porphyrobacter	Povalibacter	Promicromonospora	Propionibacterium	Propioniciclava	Propionispora	Prosthecobacter	Prosthecomicrobium	Pseudacidovorax	Pseudenhygromyxa	Pseudobacteroides	Pseudoduganella	Pseudoflavonifractor	Pseudogulbenkiania	Pseudokineococcus	Pseudolabrys	Pseudomonas	Pseudonocardia	Pseudopedobacter	Pseudorhodoferax	Pseudosporangium	Pseudoxanthomonas	Psychrobacillus	Psychroglaciecola	Psychrosinus	Pullulanibacillus	Pyrinomonas	Pyrolobus	Pyxidicoccus	Quadrisphaera	Ralstonia	Ramlibacter	Renibacterium	Reyranella	Rheinheimera	Rhizobacter	Rhizobium	Rhizocola	Rhizomicrobium	Rhizorhabdus	Rhizorhapis	Rhodanobacter	Rhodoblastus	Rhodococcus	Rhodocytophaga	Rhodoferax	Rhodoligotrophos	Rhodomicrobium	Rhodopila	Rhodoplanes	Rhodopseudomonas	Rickettsia	Riemerella	Rivibacter	Robinsoniella	Romboutsia	Roseateles	Roseburia	Roseiarcus	Roseiflexus	Roseimicrobium	Roseomonas	Rubellimicrobium	Rubinisphaera	Rubritepida	Rubrobacter	Rudaea	Rudaeicoccus	Rugosimonospora	Ruminococcus	Rummeliibacillus	Saccharibacillus	Saccharibacteria_genera_incertae_sedis	Saccharococcus	Saccharopolyspora	Saccharothrix	Salinarimonas	Salinibacillus	Salirhabdus	Sandaracinobacter	Sandaracinus	Schlegelella	Schlesneria	Sedimentibacter	Sediminibacterium	Segetibacter	Segniliparus	Seinonella	Shimazuella	Shinella	Simkania	Singulisphaera	Sinibacillus	Sinomonas	Sinosporangium	Siphonobacter	Skermanella	Skermania	Slackia	Smaragdicoccus	Solibacillus	Solimonas	Solirubrobacter	Solitalea	Soonwooa	Sorangium	Spartobacteria_genera_incertae_sedis	Sphaerisporangium	Sphaerobacter	Sphingobacterium	Sphingobium	Sphingomicrobium	Sphingomonas	Sphingopyxis	Sphingosinicella	Spirilliplanes	Spirillospora	Spirosoma	Sporacetigenium	Sporichthya	Sporobacter	Sporocytophaga	Sporolactobacillaceae_incertae_sedis	Sporolactobacillus	Sporolituus	Sporomusa	Sporosarcina	Sporotomaculum	Stackebrandtia	Stakelama	Staphylococcus	Starkeya	Stella	Stenotrophomonas	Steroidobacter	Stigmatella	Streptacidiphilus	Streptomyces	Streptophyta	Streptosporangium	Subdivision3_genera_incertae_sedis	Subdivision5_genera_incertae_sedis	Symbiobacterium	Syntrophobacter	Syntrophobotulus	Syntrophorhabdus	Tahibacter	Taibaiella	Taonella	Tardiphaga	Telluria	Telmatobacter	Telmatocola	Telmatospirillum	Tepidisphaera	Terrabacter	Terribacillus	Terriglobus	Terrimicrobium	Terrimonas	Terrisporobacter	Tersicoccus	Tetrasphaera	Thermaerobacter	Thermincola	Thermoactinomyces	Thermoactinospora	Thermobacillus	Thermocatellispora	Thermoflavimicrobium	Thermogutta	Thermoleophilum	Thermolongibacillus	Thermomarinilinea	Thermomonas	Thermomonospora	Thermopolyspora	Thermosporothrix	Tissierella	Tomitella	Truepera	Tsukamurella	Tuberibacillus	Tumebacillus	Turicella	Turicibacter	Unclassified Acetobacteraceae Family	Unclassified Acidimicrobiaceae Family	Unclassified Acidimicrobiales Order	Unclassified Acidobacteria Phylum	Unclassified Acidobacteria_Gp1 Class	Unclassified Acidobacteria_Gp3 Class	Unclassified Acidobacteria_Gp4 Class	Unclassified Actinobacteria Class	Unclassified Actinobacteria Phylum	Unclassified Actinomycetales Order	Unclassified Alcaligenaceae Family	Unclassified Alicyclobacillaceae Family	Unclassified Alphaproteobacteria Class	Unclassified Anaerolineaceae Family	Unclassified Armatimonadetes Phylum	Unclassified Aurantimonadaceae Family	Unclassified Bacillaceae 1 Family	Unclassified Bacillaceae 2 Family	Unclassified Bacillales Order	Unclassified Bacilli Class	Unclassified Bacteriovoracaceae Family	Unclassified Bacteroidales Order	Unclassified Bacteroidetes Phylum	Unclassified Bdellovibrionaceae Family	Unclassified Bdellovibrionales Order	Unclassified Beijerinckiaceae Family	Unclassified Betaproteobacteria Class	Unclassified Beutenbergiaceae Family	Unclassified Bogoriellaceae Family	Unclassified Bradyrhizobiaceae Family	Unclassified Brevibacteriaceae Family	Unclassified Brucellaceae Family	Unclassified Burkholderiaceae Family	Unclassified Burkholderiales Order	Unclassified Burkholderiales_incertae_sedis Family	Unclassified Caldilineaceae Family	Unclassified Carnobacteriaceae Family	Unclassified Caulobacteraceae Family	Unclassified Caulobacterales Order	Unclassified Cellulomonadaceae Family	Unclassified Chitinophagaceae Family	Unclassified Chlamydiales Order	Unclassified Chloroflexaceae Family	Unclassified Chloroflexales Order	Unclassified Chloroflexi Phylum	Unclassified Chloroflexia Class	Unclassified Chloroplast Family	Unclassified Chromatiaceae Family	Unclassified Chromatiales Order	Unclassified Clostridia Class	Unclassified Clostridiaceae 1 Family	Unclassified Clostridiaceae 4 Family	Unclassified Clostridiales Order	Unclassified Clostridiales_Incertae Sedis XI Family	Unclassified Comamonadaceae Family	Unclassified Coriobacteriaceae Family	Unclassified Coxiellaceae Family	Unclassified Cryomorphaceae Family	Unclassified Cryptosporangiaceae Family	Unclassified Cyanobacteria Class	Unclassified Cyanobacteria/Chloroplast Phylum	Unclassified Cystobacteraceae Family	Unclassified Cytophagaceae Family	Unclassified Cytophagales Order	Unclassified Deinococcaceae Family	Unclassified Deinococcales Order	Unclassified Deinococci Class	Unclassified Deltaproteobacteria Class	Unclassified Dermabacteraceae Family	Unclassified Dermacoccaceae Family	Unclassified Desulfobulbaceae Family	Unclassified Desulfohalobiaceae Family	Unclassified Desulfovibrionales Order	Unclassified Desulfuromonadales Order	Unclassified Ectothiorhodospiraceae Family	Unclassified Elusimicrobia Phylum	Unclassified Enterobacteriaceae Family	Unclassified Erysipelotrichaceae Family	Unclassified Erythrobacteraceae Family	Unclassified Eubacteriaceae Family	Unclassified Euryarchaeota Phylum	Unclassified Fibrobacteres Phylum	Unclassified Firmicutes Phylum	Unclassified Flammeovirgaceae Family	Unclassified Flavobacteriaceae Family	Unclassified Flavobacteriales Order	Unclassified Gammaproteobacteria Class	Unclassified Geobacteraceae Family	Unclassified Geodermatophilaceae Family	Unclassified Gracilibacteraceae Family	Unclassified Holophagaceae Family	Unclassified Holophagae Class	Unclassified Hyphomicrobiaceae Family	Unclassified Iamiaceae Family	Unclassified Intrasporangiaceae Family	Unclassified Jiangellaceae Family	Unclassified Kineosporiaceae Family	Unclassified Ktedonobacterales Order	Unclassified Ktedonobacteria Class	Unclassified Lachnospiraceae Family	Unclassified Lactobacillales Order	Unclassified Legionellales Order	Unclassified Methanobacteriaceae Family	Unclassified Methanomicrobia Class	Unclassified Methanomicrobiaceae Family	Unclassified Methanomicrobiales Order	Unclassified Methanosarcinaceae Family	Unclassified Methanosarcinales Order	Unclassified Methylobacteriaceae Family	Unclassified Methylococcaceae Family	Unclassified Methylocystaceae Family	Unclassified Methylophilaceae Family	Unclassified Microbacteriaceae Family	Unclassified Micrococcaceae Family	Unclassified Micromonosporaceae Family	Unclassified Moraxellaceae Family	Unclassified Mycobacteriaceae Family	Unclassified Myxococcaceae Family	Unclassified Myxococcales Order	Unclassified Nannocystaceae Family	Unclassified Neisseriaceae Family	Unclassified Nitrosomonadales Order	Unclassified Nitrospiraceae Family	Unclassified Nocardiaceae Family	Unclassified Nocardioidaceae Family	Unclassified Nocardiopsaceae Family	Unclassified Opitutaceae Family	Unclassified Opitutae Class	Unclassified Oxalobacteraceae Family	Unclassified Paenibacillaceae 1 Family	Unclassified Paenibacillaceae 2 Family	Unclassified Parachlamydiaceae Family	Unclassified Peptococcaceae 1 Family	Unclassified Peptococcaceae 2 Family	Unclassified Peptostreptococcaceae Family	Unclassified Phycisphaerae Class	Unclassified Phyllobacteriaceae Family	Unclassified Planctomycetaceae Family	Unclassified Planctomycetes Phylum	Unclassified Planctomycetia Class	Unclassified Planococcaceae Family	Unclassified Polyangiaceae Family	Unclassified Prolixibacteraceae Family	Unclassified Promicromonosporaceae Family	Unclassified Propionibacteriaceae Family	Unclassified Proteobacteria Phylum	Unclassified Pseudomonadaceae Family	Unclassified Pseudomonadales Order	Unclassified Pseudonocardiaceae Family	Unclassified Rhizobiaceae Family	Unclassified Rhizobiales Order	Unclassified Rhizobiales_incertae_sedis Family	Unclassified Rhodobacteraceae Family	Unclassified Rhodobiaceae Family	Unclassified Rhodocyclaceae Family	Unclassified Rhodospirillaceae Family	Unclassified Rhodospirillales Order	Unclassified Rickettsiaceae Family	Unclassified Ruminococcaceae Family	Unclassified Selenomonadales Order	Unclassified Sinobacteraceae Family	Unclassified Sneathiellaceae Family	Unclassified Solirubrobacterales Order	Unclassified Spartobacteria Class	Unclassified Sphaerobacteraceae Family	Unclassified Sphingobacteriaceae Family	Unclassified Sphingobacteriales Order	Unclassified Sphingomonadaceae Family	Unclassified Sphingomonadales Order	Unclassified Spirochaetaceae Family	Unclassified Spirochaetales Order	Unclassified Sporolactobacillaceae Family	Unclassified Streptomycetaceae Family	Unclassified Streptosporangiaceae Family	Unclassified Subdivision3 Class	Unclassified Syntrophobacteraceae Family	Unclassified Syntrophobacterales Order	Unclassified Syntrophomonadaceae Family	Unclassified Thaumarchaeota Phylum	Unclassified Thermoactinomycetaceae 1 Family	Unclassified Thermoactinomycetaceae 2 Family	Unclassified Thermomicrobia Class	Unclassified Thermomonosporaceae Family	Unclassified Thermoplasmata Class	Unclassified Thermoprotei Class	Unclassified Veillonellaceae Family	Unclassified Verrucomicrobia Phylum	Unclassified Verrucomicrobiaceae Family	Unclassified Verrucomicrobiales Order	Unclassified Woesearchaeota Phylum	Unclassified Xanthobacteraceae Family	Unclassified Xanthomonadaceae Family	Unclassified Xanthomonadales Order	Ureibacillus	Vampirovibrio	Variibacter	Variovorax	Vasilyevaea	Verrucomicrobium	Verrucosispora	Virgibacillus	Virgisporangium	Viridibacillus	Vogesella	Vulcaniibacterium	Vulgatibacter	WPS-1_genera_incertae_sedis	WPS-2_genera_incertae_sedis	Weissella	Williamsia	Xanthobacter	Xanthomonas	Xenophilus	Xiangella	Xiphinematobacter	Xylanimonas	Xylophilus	Yuhushiella	ZB3_genera_incertae_sedis	Zavarzinella	Zhihengliuella	Zhizhongheella
BulkRAG1	0	0	0	1	0	0	133	0	45	0	2	2	0	0	0	95	0	0	14	9	43	0	0	0	11	1	16	0	1	0	1	2	0	0	2	3	0	0	0	34	0	0	2	0	0	8	6	0	0	0	40	0	16	5	0	307	0	0	3	0	0	0	0	0	4	0	7	0	0	0	46	22	0	0	301	0	0	112	0	1	2	1	28	2	0	7	10	1	4	0	4	0	2	16	347	1	1	38	0	4	11	0	10	0	77	0	6	3	0	65	106	0	3	0	0	4	49	1	1	0	0	0	0	3	0	0	0	611	1	1048	0	4	0	82	3	3	1	0	0	0	1	1	0	0	4	0	6	2	2	4	3	7	0	0	0	3	0	1	7	0	34	6	172	23	20	0	0	0	0	1	0	0	1	0	2	0	0	56	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	22	0	0	1	0	0	0	0	19	6	0	37	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	23	0	1	0	0	0	0	0	2	59	47	0	1	8	0	0	15	5	10	0	0	0	0	0	26	1	0	3	6	0	0	0	2862	4	63	512	0	11	46	0	0	0	3	1	1	0	0	0	2931	20	1	1	32	0	2	135	5	2	0	199	0	0	1	7	1523	260	138	420	195	0	38	0	14	0	3	1	4	1	0	0	0	1	4	0	0	0	0	0	0	1	1	0	0	7	0	0	0	1	16	41	4	54	0	0	0	0	12	1	0	0	5	1	361	1	0	0	1	122	0	1	0	0	24	1	0	85	33	130	1	0	109	0	6	4	309	15	0	0	0	17	0	1	3	15	0	1	7	9	0	0	1	0	0	0	0	0	0	0	2	4	3	0	0	2	0	0	53	0	2	0	0	0	73	0	297	0	0	21	0	0	0	2	2	0	0	0	56	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	107	1	3	0	0	1	35	0	15	95	65	112	0	2	8	1	26	8	1	0	2	36	1	0	0	6	39	0	0	464	12	643	0	26	134	1	10	14	5	2	0	2	1	0	2	15	0	0	32	0	0	5	0	0	5	0	1	1	156	0	299	0	5	0	0	1	0	0	8	0	2	2	2	2	0	0	4	4	6	11	5	35	0	0	3	0	13	5	94	1	53	0	0	0	0	0	0	71	0	0	1	0	0	2	4	3	3	12	0	1	0	1	0	2	1	1	10	2	1	0	0	3	0	0	0	0	1	0	0	0	1	2	48	0	0	0	0	0	0	1	23	0	0	0	3	4	101	1	133	0	0	6	1	5	48	1	1	0	1	0	0	0	0	9	0	2	0	0	0	0	1	0	0	7	1	1	4	1	0	20	46	0	0	117	0	4	0	365	0	0	0	3	1	0	1	1	0	5	0	0	23	0	0	96	0	1	41	0	154	2	2	3	0	0	13	0	0	274	0	0	0	774	24	18	12	3	0	127	0	1	0	0	3	0	4	0	0	1	0	0	1	217	0	0	0	0	0	7	1	14	0	46	50	0	23	324	0	0	0	0	0	0	4	0	0	2	0	0	2	30	203	1	8	4	20	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	463	0	0	0	0	6	379	0	12	1078	2	457	710	6252	2786	245	7783	2677	20535	2	112	6228	20	11	6	407	1254	10668	1908	1	0	352	0	1	16	1497	3	4	633	1	6	60	976	32	1	0	47	10	2	844	37	1	0	501	109	5	0	1	18	159	0	151	0	332	0	2	0	10	103	22	52	35	26	1	0	0	221	2	0	0	0	0	34	0	0	4	1	1	0	22	0	2654	0	9	5	708	3	172	0	0	0	121	62	1595	0	15	1168	71	56	5	0	0	0	0	0	0	0	11	0	7	0	302	516	1617	0	29	8	703	0	0	0	0	7	651	1	1	0	2282	432	188	104	1	1	22	2	13	2586	10	8	583	46	0	57	30	3946	4	0	174	38	3553	18	1	58	9	172	808	0	62	0	40	0	932	366	29	158	12	2142	294	0	0	1	173	311	71	0	0	0	2	46	0	4	24	1	4	13	501	11	0	0	1	128	3	0	22	1	4	6	1	0	5	1	0	0	2	48	605	695	0	1	0	0	1	0	0	0	0	0	0	36	33	0
BulkRAG2	0	0	0	4	0	0	156	1	57	0	2	4	0	0	0	108	0	0	11	22	95	0	0	0	9	3	10	0	1	1	1	9	0	0	0	2	1	0	0	60	1	0	0	0	1	5	12	0	0	0	74	0	21	12	0	447	0	0	8	0	0	0	0	0	7	0	8	0	0	0	53	25	0	0	330	0	0	299	0	0	9	5	32	0	0	11	13	0	1	0	11	0	3	28	668	1	2	48	0	7	6	0	28	0	121	0	3	6	2	97	136	0	2	0	0	5	90	4	1	1	0	0	0	0	0	0	0	752	0	899	0	5	0	124	2	1	0	0	1	2	0	0	0	0	9	0	12	0	3	2	8	4	0	4	0	3	2	0	6	0	58	8	217	30	40	1	0	0	0	3	0	0	1	9	2	0	0	39	0	0	0	0	0	0	7	0	0	0	0	3	0	0	1	0	0	0	31	0	0	3	0	0	0	0	22	3	2	24	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	1	2	0	95	54	1	2	13	0	1	41	13	7	0	0	0	1	0	24	1	0	11	4	0	0	0	3851	6	68	770	0	3	95	0	10	0	2	3	2	0	1	1	3995	29	1	2	46	0	16	179	4	2	0	234	0	0	0	10	2192	329	246	660	241	0	39	0	24	1	4	0	9	1	0	1	0	1	3	0	0	1	0	0	0	2	0	1	0	2	0	0	1	2	28	70	10	51	1	1	0	0	6	2	0	1	5	1	530	1	0	0	1	239	0	3	2	0	36	0	1	87	38	58	0	0	262	0	16	5	205	21	0	0	0	17	0	0	5	12	1	2	6	11	0	0	1	0	0	0	0	0	0	0	1	8	1	2	0	7	0	0	59	0	0	0	0	0	155	0	549	0	0	17	0	0	0	1	2	0	0	0	112	0	147	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	20	10	2	0	207	1	13	0	0	0	29	2	47	118	72	172	1	2	13	0	21	3	0	0	5	31	0	0	0	10	61	0	0	758	14	908	0	38	149	1	14	9	3	3	0	1	1	0	9	5	1	1	39	0	0	4	0	1	6	0	0	2	179	0	397	0	4	0	0	0	0	0	14	0	0	2	0	3	0	0	7	8	10	13	15	60	0	1	8	0	11	5	96	0	98	2	0	0	0	0	0	83	0	1	2	0	0	1	6	4	1	72	0	1	0	0	0	2	1	0	6	9	0	0	0	1	0	0	0	0	1	0	0	4	1	5	53	0	0	0	0	0	0	0	26	0	1	1	6	3	145	3	112	0	0	11	2	5	43	0	1	0	2	0	0	0	1	28	0	1	0	0	0	0	1	0	0	13	4	0	13	3	0	23	60	1	0	174	0	1	0	582	0	0	2	3	0	0	2	0	4	7	0	0	62	0	0	108	1	0	71	0	276	0	8	2	0	0	34	1	0	374	0	0	0	1119	32	29	21	10	0	206	1	0	0	0	8	0	6	1	1	1	0	0	0	327	0	0	0	0	0	7	3	17	3	52	113	1	39	567	0	1	0	0	0	0	5	0	0	1	0	0	2	60	367	1	3	3	7	0	0	0	0	0	0	0	2	0	1	3	54	0	0	0	0	0	600	1	0	0	1	12	556	0	5	1399	1	615	769	6917	3180	393	8906	3323	23109	16	117	6322	22	9	7	618	1595	14051	2337	2	0	420	0	2	17	1816	3	1	706	0	6	113	1088	32	9	0	66	19	2	1235	46	1	0	714	202	7	0	2	20	165	0	119	1	403	1	0	0	18	118	10	51	36	58	0	0	2	222	1	0	0	0	0	7	0	0	12	0	3	0	25	0	3277	0	19	6	747	1	271	1	0	0	121	91	2214	0	27	1689	107	52	5	0	0	0	1	1	0	0	13	0	9	1	288	893	1851	0	62	6	895	0	3	0	0	9	703	11	1	1	2497	519	244	115	0	0	7	2	11	3317	9	9	682	56	0	22	33	3819	7	0	252	41	4091	22	11	89	9	189	1054	0	57	3	43	0	1372	359	58	183	22	2697	322	0	0	0	285	406	81	1	0	0	1	25	0	9	31	1	4	20	575	6	0	1	3	155	2	0	41	2	5	4	1	1	7	0	0	0	1	62	797	782	1	2	0	0	2	1	0	0	0	0	0	34	34	0
